,Date,Close/Last,Volume,Open,High,Low,label
1538,03/29/2016,1237.5,193572.0,1223.1,1245.2,1217.0,1
1539,03/28/2016,1222.0,85386.0,1217.8,1225.1,1207.7,1
1540,03/24/2016,1223.5,61613.0,1222.1,1225.6,1212.6,1
1541,03/23/2016,1225.6,248406.0,1248.5,1249.8,1215.4,0
1542,03/22/2016,1248.6,178128.0,1244.3,1260.9,1242.8,1
1543,03/21/2016,1244.2,165130.0,1255.2,1256.7,1241.2,0
1544,03/18/2016,1254.3,152348.0,1257.7,1267.7,1248.4,0
1545,03/17/2016,1265.0,196709.0,1262.0,1271.9,1255.2,1
1546,03/16/2016,1229.8,195631.0,1233.1,1264.8,1227.0,0
1547,03/15/2016,1231.0,169067.0,1237.0,1238.7,1226.0,0
1548,03/14/2016,1245.1,198015.0,1250.9,1261.9,1229.9,0
1549,03/11/2016,1259.4,225924.0,1272.0,1287.8,1249.0,0
1550,03/10/2016,1272.8,294934.0,1253.7,1274.3,1237.5,1
1551,03/09/2016,1257.4,217105.0,1262.2,1265.7,1243.6,0
1552,03/08/2016,1262.9,198376.0,1267.9,1279.0,1261.0,0
1553,03/07/2016,1264.0,208860.0,1260.5,1274.1,1257.4,1
1554,03/04/2016,1270.7,351429.0,1264.6,1280.7,1250.1,1
1555,03/03/2016,1258.2,216716.0,1240.8,1269.3,1238.0,1
1556,03/02/2016,1241.8,175010.0,1232.3,1244.8,1225.1,1
1557,03/01/2016,1230.8,211175.0,1238.9,1249.3,1227.7,0
1558,02/29/2016,1234.4,174484.0,1223.1,1241.8,1216.3,1
1559,02/26/2016,1220.4,210351.0,1232.5,1241.3,1212.0,0
1560,02/25/2016,1238.8,199289.0,1228.9,1244.4,1221.8,1
1561,02/24/2016,1239.1,260422.0,1226.0,1254.3,1222.4,1
1562,02/23/2016,1222.6,175821.0,1208.9,1229.0,1207.6,1
1563,02/22/2016,1210.1,155626.0,1208.0,1226.9,1202.5,1
1564,02/19/2016,1230.8,168415.0,1231.2,1235.3,1220.6,0
1565,02/18/2016,1226.3,173177.0,1209.5,1240.6,1201.3,1
1566,02/17/2016,1211.4,156859.0,1201.9,1214.4,1196.2,1
1567,02/16/2016,1208.2,319892.0,1209.4,1236.3,1191.5,0
1568,02/12/2016,1239.4,33215.0,1236.3,1236.3,1215.0,1
1569,02/11/2016,1247.8,345519.0,1197.5,1263.9,1196.3,1
1570,02/10/2016,1194.6,159103.0,1189.7,1198.1,1181.6,1
1571,02/09/2016,1198.6,180163.0,1189.4,1199.3,1185.9,1
1572,02/08/2016,1197.9,232700.0,1174.0,1201.4,1164.5,1
1573,02/05/2016,1157.7,206063.0,1155.7,1175.0,1145.5,1
1574,02/04/2016,1157.5,168259.0,1156.7,1157.9,1139.7,1
1575,02/03/2016,1141.3,181052.0,1129.4,1146.2,1124.8,1
1576,02/02/2016,1127.2,107444.0,1128.8,1131.5,1122.6,0
1577,02/01/2016,1128.0,109728.0,1118.0,1130.2,1115.3,1
1578,01/29/2016,1116.4,126023.0,1114.8,1118.9,1108.5,1
1579,01/28/2016,1116.1,146072.0,1115.7,1126.4,1110.2,1
1580,01/27/2016,1116.3,124865.0,1120.2,1128.7,1115.2,0
1581,01/26/2016,1120.6,89525.0,1109.4,1123.6,1107.7,1
1582,01/25/2016,1105.3,148860.0,1097.8,1109.2,1097.6,1
1583,01/22/2016,1096.3,133883.0,1101.6,1103.5,1094.4,0
1584,01/21/2016,1098.2,170505.0,1100.9,1104.8,1092.5,0
1585,01/20/2016,1106.2,183164.0,1087.3,1109.9,1087.1,1
1586,01/19/2016,1089.1,154064.0,1089.0,1094.5,1082.1,1
1587,01/15/2016,1090.7,8927.0,1089.3,1093.3,1089.0,1
1588,01/14/2016,1073.6,168364.0,1093.6,1095.4,1071.1,0
1589,01/13/2016,1087.1,146676.0,1086.8,1095.6,1079.4,1
1590,01/12/2016,1085.2,161091.0,1094.0,1099.1,1083.1,0
1591,01/11/2016,1096.2,185771.0,1103.6,1108.3,1093.1,0
1592,01/08/2016,1097.9,183436.0,1108.8,1113.1,1091.8,0
1593,01/07/2016,1107.8,203063.0,1093.7,1109.9,1091.1,1
1594,01/06/2016,1091.9,179581.0,1076.8,1094.9,1074.4,1
1595,01/05/2016,1078.4,99250.0,1073.5,1081.5,1071.9,1
1596,01/04/2016,1075.2,151233.0,1061.5,1083.0,1061.0,1
1597,12/31/2015,1060.2,53272.0,1060.6,1062.7,1056.5,0
1598,12/30/2015,1059.8,5260.0,1068.2,1070.5,1059.8,0
1599,12/29/2015,1068.0,5260.0,1068.2,1070.5,1067.7,0
1600,12/28/2015,1068.3,66151.0,1068.6,1076.5,1065.7,0
1601,12/25/2015,1075.9,,1075.9,1075.9,1075.9,0
1602,12/24/2015,1075.9,47886.0,1069.6,1076.6,1069.5,1
1603,12/23/2015,1068.3,64030.0,1069.5,1074.9,1067.6,0
1604,12/22/2015,1074.1,74764.0,1070.8,1080.3,1071.2,1
1605,12/21/2015,1080.6,9268.0,1078.0,1079.5,1075.4,1
1606,12/18/2015,1065.0,115775.0,1051.5,1071.0,1050.0,1
1607,12/17/2015,1049.6,157113.0,1072.2,1072.7,1046.8,0
1608,12/16/2015,1076.8,135844.0,1060.3,1077.9,1060.2,1
1609,12/15/2015,1061.6,109842.0,1060.4,1067.9,1057.4,1
1610,12/14/2015,1063.4,114615.0,1073.0,1077.3,1058.1,0
1611,12/11/2015,1075.7,147088.0,1071.4,1079.1,1061.7,1
1612,12/10/2015,1072.0,95161.0,1071.7,1076.0,1068.8,1
1613,12/09/2015,1076.5,135909.0,1074.3,1085.0,1068.7,1
1614,12/08/2015,1075.3,120295.0,1069.7,1078.4,1066.8,1
1615,12/07/2015,1075.2,104016.0,1085.5,1086.1,1065.0,0
1616,12/04/2015,1084.1,199706.0,1062.0,1088.3,1057.2,1
1617,12/03/2015,1061.2,166626.0,1053.5,1064.5,1045.4,1
1618,12/02/2015,1053.8,117379.0,1067.9,1071.0,1049.4,0
1619,12/01/2015,1063.5,115302.0,1064.6,1074.0,1062.6,0
1620,11/30/2015,1065.3,105076.0,1056.0,1069.1,1052.2,1
1621,11/27/2015,1056.2,175421.0,1071.0,1073.9,1051.6,0
1622,11/26/2015,1069.7,,1069.7,1069.7,1069.7,0
1623,11/25/2015,1069.7,9070.0,1070.6,1073.9,1068.7,0
1624,11/24/2015,1073.3,69317.0,1067.6,1080.5,1067.6,1
1625,11/23/2015,1066.6,67286.0,1072.7,1076.3,1065.4,0
1626,11/20/2015,1076.3,143217.0,1079.7,1087.2,1074.9,0
1627,11/19/2015,1077.9,169716.0,1079.5,1086.6,1068.3,0
1628,11/18/2015,1068.7,144564.0,1070.2,1074.6,1062.0,0
1629,11/17/2015,1068.6,171466.0,1082.4,1085.1,1064.4,0
1630,11/16/2015,1083.6,146506.0,1087.9,1097.4,1080.5,0
1631,11/13/2015,1080.9,126219.0,1083.5,1088.0,1078.2,0
1632,11/12/2015,1081.0,193512.0,1085.4,1089.0,1073.0,0
1633,11/11/2015,1084.9,158171.0,1088.5,1093.5,1083.2,0
1634,11/10/2015,1088.5,137955.0,1089.0,1094.8,1084.0,0
1635,11/09/2015,1088.1,133427.0,1089.1,1094.9,1087.4,0
1636,11/06/2015,1087.7,183535.0,1103.2,1109.7,1084.5,0
1637,11/05/2015,1104.2,130595.0,1103.6,1111.3,1102.2,1
1638,11/04/2015,1106.2,147311.0,1117.4,1122.3,1105.6,0
1639,11/03/2015,1114.1,144707.0,1132.9,1138.0,1113.6,0
1640,11/02/2015,1135.9,98561.0,1141.3,1142.7,1132.2,0
1641,10/30/2015,1141.4,110040.0,1146.6,1149.8,1138.4,0
1642,10/29/2015,1147.3,142805.0,1156.1,1162.5,1144.2,0
1643,10/28/2015,1176.1,177850.0,1166.7,1183.1,1152.1,1
1644,10/27/2015,1165.8,85314.0,1163.0,1168.8,1160.5,1
1645,10/26/2015,1166.2,79375.0,1163.8,1169.6,1162.0,1
1646,10/23/2015,1162.8,145357.0,1165.9,1179.4,1158.6,0
1647,10/22/2015,1166.1,113495.0,1166.8,1171.8,1161.4,0
1648,10/21/2015,1167.1,115889.0,1175.5,1179.3,1163.2,0
1649,10/20/2015,1177.5,116171.0,1170.6,1181.4,1167.2,1
1650,10/19/2015,1172.8,102967.0,1176.9,1178.2,1168.3,0
1651,10/16/2015,1183.1,102935.0,1182.5,1184.8,1174.3,1
1652,10/15/2015,1187.5,181083.0,1184.0,1191.7,1173.9,1
1653,10/14/2015,1179.8,182083.0,1168.2,1189.9,1162.5,1
1654,10/13/2015,1165.4,130049.0,1162.8,1168.6,1151.3,1
1655,10/12/2015,1164.5,106716.0,1155.0,1168.6,1154.3,1
1656,10/09/2015,1155.9,129925.0,1138.1,1159.3,1138.0,1
1657,10/08/2015,1144.3,116155.0,1145.0,1150.9,1135.9,0
1658,10/07/2015,1148.7,108785.0,1146.5,1153.6,1141.3,1
1659,10/06/2015,1146.4,116671.0,1134.7,1151.0,1134.5,1
1660,10/05/2015,1137.6,110483.0,1137.0,1141.6,1129.6,1
1661,10/02/2015,1136.6,178784.0,1112.5,1140.9,1103.8,1
1662,10/01/2015,1113.7,76984.0,1114.5,1118.5,1110.3,0
1663,09/30/2015,1115.2,148341.0,1127.2,1127.7,1110.8,0
1664,09/29/2015,1126.8,100406.0,1131.4,1134.3,1123.5,0
1665,09/28/2015,1131.7,137003.0,1145.0,1147.8,1127.3,0
1666,09/25/2015,1145.6,134782.0,1151.0,1151.1,1140.1,0
1667,09/24/2015,1153.8,200068.0,1130.0,1156.4,1129.5,1
1668,09/23/2015,1131.5,89262.0,1123.8,1134.0,1121.1,1
1669,09/22/2015,1124.8,109509.0,1132.6,1136.1,1120.5,0
1670,09/21/2015,1132.8,84042.0,1138.7,1139.4,1128.7,0
1671,09/18/2015,1137.8,142108.0,1130.0,1141.5,1126.9,1
1672,09/17/2015,1117.0,135687.0,1118.7,1136.0,1114.7,0
1673,09/16/2015,1119.0,123877.0,1104.4,1123.7,1103.0,1
1674,09/15/2015,1102.6,75109.0,1107.1,1108.5,1101.5,0
1675,09/14/2015,1107.7,71350.0,1107.0,1109.8,1102.6,1
1676,09/11/2015,1103.3,111507.0,1110.2,1111.9,1097.7,0
1677,09/10/2015,1109.3,117042.0,1105.7,1114.1,1102.5,1
1678,09/09/2015,1102.0,161609.0,1121.0,1124.7,1100.1,0
1679,09/08/2015,1121.0,135811.0,1118.1,1126.0,1114.7,1
1680,09/07/2015,1121.4,,1121.4,1121.4,1121.4,0
1681,09/04/2015,1121.4,9777.0,1123.0,1124.1,1117.0,0
1682,09/03/2015,1124.5,102488.0,1133.2,1133.8,1121.0,0
1683,09/02/2015,1133.6,106996.0,1139.0,1141.9,1131.2,0
1684,09/01/2015,1139.8,124773.0,1133.8,1147.3,1133.8,1
1685,08/31/2015,1132.5,93050.0,1132.7,1136.3,1125.0,0
1686,08/28/2015,1134.0,141784.0,1124.4,1140.3,1123.1,1
1687,08/27/2015,1122.6,119691.0,1124.4,1131.7,1117.0,0
1688,08/26/2015,1124.6,194126.0,1139.9,1146.0,1116.9,0
1689,08/25/2015,1138.3,188989.0,1155.7,1156.3,1134.0,0
1690,08/24/2015,1153.6,255624.0,1160.2,1169.8,1145.1,0
1691,08/21/2015,1159.6,189582.0,1153.3,1167.9,1148.5,1
1692,08/20/2015,1153.2,174797.0,1133.3,1153.7,1132.1,1
1693,08/19/2015,1127.9,146994.0,1117.2,1134.3,1115.5,1
1694,08/18/2015,1116.9,116442.0,1117.2,1120.4,1108.5,0
1695,08/17/2015,1118.4,88129.0,1113.5,1122.2,1112.9,1
1696,08/14/2015,1112.7,100681.0,1114.6,1120.4,1111.1,0
1697,08/13/2015,1115.6,125318.0,1125.2,1126.3,1112.8,0
1698,08/12/2015,1123.6,184025.0,1108.2,1125.5,1101.1,1
1699,08/11/2015,1107.7,186562.0,1103.8,1119.1,1093.3,1
1700,08/10/2015,1104.1,142965.0,1094.0,1108.5,1089.0,1
1701,08/07/2015,1094.1,165051.0,1088.8,1098.9,1081.4,1
1702,08/06/2015,1090.1,90012.0,1084.1,1093.3,1082.7,1
1703,08/05/2015,1085.6,110005.0,1087.3,1091.7,1082.0,0
1704,08/04/2015,1090.7,108848.0,1087.5,1094.4,1080.2,1
1705,08/03/2015,1089.4,102779.0,1095.1,1098.0,1085.1,0
1706,07/31/2015,1095.1,166766.0,1087.7,1103.0,1079.2,1
1707,07/30/2015,1088.7,155535.0,1096.6,1098.2,1081.5,0
1708,07/29/2015,1093.3,107835.0,1094.8,1101.5,1089.8,0
1709,07/28/2015,1096.7,75543.0,1094.2,1098.7,1091.1,1
1710,07/27/2015,1096.9,53257.0,1098.2,1104.9,1088.0,0
1711,07/24/2015,1085.5,237901.0,1089.5,1100.9,1072.3,0
1712,07/23/2015,1094.1,194839.0,1093.4,1104.9,1086.1,1
1713,07/22/2015,1091.5,170919.0,1100.1,1102.3,1085.6,0
1714,07/21/2015,1103.5,163597.0,1098.0,1108.8,1095.9,1
1715,07/20/2015,1106.8,250336.0,1095.0,1132.5,1080.0,1
1716,07/17/2015,1131.9,149622.0,1144.3,1144.5,1129.6,0
1717,07/16/2015,1143.9,118613.0,1146.2,1148.2,1140.6,0
1718,07/15/2015,1147.4,141077.0,1153.9,1155.8,1141.9,0
1719,07/14/2015,1153.5,103814.0,1157.0,1159.1,1151.8,0
1720,07/13/2015,1155.4,118607.0,1162.3,1163.9,1149.8,0
1721,07/10/2015,1157.9,106510.0,1158.7,1164.5,1156.4,0
1722,07/09/2015,1159.2,122563.0,1157.5,1166.9,1155.1,1
1723,07/08/2015,1163.5,159002.0,1154.0,1163.8,1145.9,1
1724,07/07/2015,1152.6,190168.0,1168.8,1170.0,1146.8,0
1725,07/06/2015,1173.2,100581.0,1173.2,1174.4,1161.9,0
1726,07/03/2015,1163.5,,1163.5,1163.5,1163.5,0
1727,07/02/2015,1163.5,480.0,1165.2,1165.6,1163.7,0
1728,07/01/2015,1169.3,90598.0,1172.4,1174.4,1166.7,0
1729,06/30/2015,1171.8,139830.0,1179.8,1180.0,1165.4,0
1730,06/29/2015,1179.0,136394.0,1182.5,1187.6,1173.2,0
1731,06/26/2015,1173.2,99904.0,1172.5,1178.0,1167.1,1
1732,06/25/2015,1171.8,80598.0,1174.1,1177.3,1170.5,0
1733,06/24/2015,1172.9,110046.0,1177.6,1179.7,1168.1,0
1734,06/23/2015,1176.6,106625.0,1185.3,1187.7,1175.6,0
1735,06/22/2015,1184.1,116780.0,1199.7,1200.8,1181.6,0
1736,06/19/2015,1201.9,79570.0,1201.8,1204.0,1198.0,1
1737,06/18/2015,1202.0,174738.0,1184.2,1205.7,1183.1,1
1738,06/17/2015,1176.8,96054.0,1181.1,1188.8,1173.9,0
1739,06/16/2015,1180.9,93967.0,1185.3,1187.4,1175.4,0
1740,06/15/2015,1185.8,124584.0,1180.0,1190.2,1171.9,1
1741,06/12/2015,1179.2,80500.0,1180.8,1183.7,1175.6,0
1742,06/11/2015,1180.4,101075.0,1185.7,1187.4,1174.8,0
1743,06/10/2015,1186.6,116677.0,1175.8,1191.8,1174.3,1
1744,06/09/2015,1177.6,87429.0,1173.2,1182.3,1171.8,1
1745,06/08/2015,1173.6,100756.0,1170.8,1177.1,1168.5,1
1746,06/05/2015,1168.1,142628.0,1176.5,1178.0,1162.1,0
1747,06/04/2015,1175.2,144559.0,1185.8,1186.6,1172.4,0
1748,06/03/2015,1184.9,117094.0,1193.8,1195.6,1179.1,0
1749,06/02/2015,1194.4,106711.0,1189.5,1196.4,1185.8,1
1750,06/01/2015,1188.7,162133.0,1189.8,1204.7,1184.0,0
1751,05/29/2015,1189.8,97474.0,1188.1,1194.4,1186.0,1
1752,05/28/2015,1188.8,141607.0,1188.0,1192.8,1180.2,1
1753,05/27/2015,1186.5,139297.0,1187.5,1191.3,1183.9,0
1754,05/26/2015,1187.8,91910.0,1207.3,1208.9,1185.6,0
1755,05/25/2015,1204.0,,1204.0,1204.0,1204.0,0
1756,05/22/2015,1204.0,138192.0,1206.0,1214.6,1201.0,0
1757,05/21/2015,1204.1,116552.0,1209.4,1212.4,1201.0,0
1758,05/20/2015,1208.7,119129.0,1207.7,1213.2,1202.7,1
1759,05/19/2015,1206.7,167820.0,1225.4,1225.5,1205.1,0
1760,05/18/2015,1227.6,112075.0,1225.4,1232.0,1221.2,1
1761,05/15/2015,1225.3,128557.0,1220.9,1225.8,1210.6,1
1762,05/14/2015,1225.2,162990.0,1215.0,1227.7,1211.9,1
1763,05/13/2015,1218.2,225506.0,1192.5,1218.5,1190.4,1
1764,05/12/2015,1192.4,133063.0,1182.5,1196.3,1179.7,1
1765,05/11/2015,1183.0,123351.0,1189.0,1190.9,1178.0,0
1766,05/08/2015,1188.9,134106.0,1183.7,1193.0,1180.5,1
1767,05/07/2015,1182.2,127213.0,1191.3,1192.0,1177.9,0
1768,05/06/2015,1190.3,103539.0,1192.5,1196.9,1187.4,0
1769,05/05/2015,1193.2,105898.0,1187.5,1199.3,1184.9,1
1770,05/04/2015,1186.8,104106.0,1176.6,1192.1,1176.6,1
1771,05/01/2015,1174.5,112452.0,1183.7,1184.4,1168.4,0
1772,04/30/2015,1182.4,196278.0,1204.5,1207.4,1176.0,0
1773,04/29/2015,1210.0,134603.0,1211.4,1213.5,1200.7,0
1774,04/28/2015,1213.9,145628.0,1201.6,1214.9,1198.6,1
1775,04/27/2015,1203.2,195125.0,1179.3,1206.7,1177.6,1
1776,04/24/2015,1175.0,149522.0,1193.0,1195.4,1174.1,0
1777,04/23/2015,1194.3,110608.0,1186.9,1197.4,1183.6,1
1778,04/22/2015,1186.9,146503.0,1202.2,1204.4,1185.0,0
1779,04/21/2015,1203.1,97120.0,1195.8,1203.7,1192.5,1
1780,04/20/2015,1193.7,126703.0,1204.4,1209.0,1190.8,0
1781,04/17/2015,1203.1,107912.0,1198.6,1207.8,1197.0,1
1782,04/16/2015,1198.0,151984.0,1201.8,1208.8,1194.3,0
1783,04/15/2015,1201.3,123923.0,1192.2,1204.4,1188.3,1
1784,04/14/2015,1192.6,153692.0,1198.8,1201.3,1183.5,0
1785,04/13/2015,1199.3,105226.0,1207.2,1209.3,1196.1,0
1786,04/10/2015,1204.6,116251.0,1193.8,1210.6,1192.9,1
1787,04/09/2015,1193.6,104647.0,1202.6,1203.3,1192.4,0
1788,04/08/2015,1203.1,112371.0,1208.7,1212.5,1197.4,0
1789,04/07/2015,1210.6,80561.0,1208.6,1215.9,1207.5,1
1790,04/06/2015,1218.6,101351.0,1212.6,1224.5,1212.6,1
1791,04/03/2015,1200.9,,1200.9,1200.9,1200.9,0
1792,04/02/2015,1200.9,108884.0,1204.3,1207.4,1194.8,0
1793,04/01/2015,1208.2,141610.0,1183.2,1208.7,1180.5,1
1794,03/31/2015,1183.2,112462.0,1185.5,1190.6,1178.2,0
1795,03/30/2015,1185.3,122724.0,1198.6,1199.6,1182.2,0
1796,03/27/2015,1200.7,128583.0,1204.6,1206.6,1192.6,0
1797,03/26/2015,1205.7,112028.0,1196.1,1220.4,1194.8,1
1798,03/25/2015,1197.0,171373.0,1192.5,1199.3,1186.1,1
1799,03/24/2015,1191.4,153651.0,1188.5,1194.5,1184.7,1
1800,03/23/2015,1187.7,157085.0,1183.2,1191.0,1178.6,1
1801,03/20/2015,1184.6,155233.0,1170.4,1187.4,1167.9,1
1802,03/19/2015,1169.0,150727.0,1166.1,1177.0,1158.6,1
1803,03/18/2015,1151.3,180295.0,1148.1,1175.1,1144.9,1
1804,03/17/2015,1148.2,149286.0,1153.7,1159.3,1141.6,0
1805,03/16/2015,1153.2,114195.0,1157.9,1163.3,1149.3,0
1806,03/13/2015,1152.4,113141.0,1152.6,1160.9,1150.4,0
1807,03/12/2015,1151.9,151499.0,1153.7,1165.7,1147.5,0
1808,03/11/2015,1150.6,152874.0,1161.1,1164.3,1146.5,0
1809,03/10/2015,1160.1,170223.0,1165.6,1169.6,1153.8,0
1810,03/09/2015,1166.5,112018.0,1169.6,1174.4,1164.8,0
1811,03/06/2015,1164.3,204043.0,1197.5,1200.0,1162.9,0
1812,03/05/2015,1196.2,125564.0,1200.2,1208.9,1195.8,0
1813,03/04/2015,1200.9,99539.0,1203.8,1208.4,1197.7,0
1814,03/03/2015,1204.4,146874.0,1206.1,1214.4,1194.6,0
1815,03/02/2015,1208.2,128222.0,1213.8,1223.0,1204.2,0
1816,02/27/2015,1213.1,107382.0,1208.8,1219.2,1204.1,1
1817,02/26/2015,1210.1,122100.0,1203.9,1219.9,1203.4,1
1818,02/25/2015,1201.5,97588.0,1200.8,1211.7,1200.7,1
1819,02/24/2015,1197.3,109440.0,1201.9,1204.4,1190.0,0
1820,02/23/2015,1200.8,108517.0,1203.5,1210.3,1190.6,0
1821,02/20/2015,1204.9,103062.0,1208.0,1215.3,1197.7,0
1822,02/19/2015,1207.6,105113.0,1209.0,1222.9,1205.2,0
1823,02/18/2015,1200.2,114178.0,1209.3,1213.4,1197.2,0
1824,02/17/2015,1208.6,172721.0,1230.9,1236.7,1203.3,0
1825,02/16/2015,1227.1,,1227.1,1227.1,1227.1,0
1826,02/13/2015,1227.1,90256.0,1223.0,1234.9,1222.5,1
1827,02/12/2015,1220.7,103350.0,1222.9,1232.8,1218.0,0
1828,02/11/2015,1219.6,109012.0,1234.1,1238.7,1216.5,0
1829,02/10/2015,1232.2,92110.0,1238.3,1245.9,1230.6,0
1830,02/09/2015,1241.5,86101.0,1235.9,1243.6,1234.4,1
1831,02/06/2015,1234.6,189154.0,1266.4,1269.0,1228.2,0
1832,02/05/2015,1262.7,105045.0,1270.4,1274.6,1256.1,0
1833,02/04/2015,1264.5,127140.0,1261.5,1273.3,1256.9,1
1834,02/03/2015,1260.3,166935.0,1275.6,1286.5,1255.8,0
1835,02/02/2015,1276.9,111408.0,1283.0,1283.9,1266.5,0
1836,01/30/2015,1279.2,156292.0,1259.0,1285.4,1257.5,1
1837,01/29/2015,1255.9,233577.0,1284.0,1286.6,1252.1,0
1838,01/28/2015,1287.2,140642.0,1293.5,1294.6,1280.2,0
1839,01/27/2015,1292.9,84273.0,1281.9,1298.6,1273.0,1
1840,01/26/2015,1279.4,157859.0,1292.8,1299.2,1275.6,0
1841,01/23/2015,1292.6,140604.0,1301.5,1302.9,1284.3,0
1842,01/22/2015,1300.7,198887.0,1293.7,1307.8,1279.1,1
1843,01/21/2015,1293.7,195098.0,1295.3,1307.0,1284.6,0
1844,01/20/2015,1294.2,231185.0,1276.3,1297.2,1272.1,1
1845,01/19/2015,1276.9,,1276.9,1276.9,1276.9,0
1846,01/16/2015,1276.9,204198.0,1263.5,1282.4,1255.2,1
1847,01/15/2015,1264.8,272750.0,1229.7,1267.2,1226.1,1
1848,01/14/2015,1234.5,184208.0,1231.2,1244.6,1224.9,1
1849,01/13/2015,1234.4,168374.0,1233.1,1244.5,1227.4,1
1850,01/12/2015,1232.8,132313.0,1223.0,1236.0,1217.5,1
1851,01/09/2015,1216.1,148809.0,1208.9,1224.0,1207.0,1
1852,01/08/2015,1208.5,113091.0,1211.0,1216.8,1204.2,0
1853,01/07/2015,1210.7,111150.0,1219.0,1219.4,1209.1,0
1854,01/06/2015,1219.4,180653.0,1204.0,1223.3,1201.6,1
1855,01/05/2015,1204.0,142942.0,1187.8,1207.5,1177.8,1
1856,01/02/2015,1186.2,112280.0,1184.0,1194.9,1167.3,1
1857,01/01/2015,1184.1,,1184.1,1184.1,1184.1,0
1858,12/31/2014,1184.1,67231.0,1199.8,1203.9,1179.5,0
1859,12/30/2014,1200.4,131961.0,1182.9,1210.9,1180.5,1
1860,12/29/2014,1181.9,78521.0,1194.9,1197.5,1178.6,0
1861,12/26/2014,1195.3,65571.0,1175.2,1199.1,1175.2,1
1862,12/25/2014,1173.5,,1173.5,1173.5,1173.5,0
1863,12/24/2014,1173.5,40192.0,1176.8,1181.2,1172.7,0
1864,12/23/2014,1178.0,92893.0,1176.1,1184.9,1172.4,1
1865,12/22/2014,1179.8,122922.0,1196.0,1203.6,1170.7,0
1866,12/19/2014,1196.0,68747.0,1198.0,1201.5,1193.2,0
1867,12/18/2014,1194.8,129127.0,1189.4,1213.9,1188.5,1
1868,12/17/2014,1194.5,154962.0,1195.3,1203.1,1182.0,0
1869,12/16/2014,1194.3,221571.0,1195.4,1223.9,1187.8,0
1870,12/15/2014,1207.7,145843.0,1222.0,1225.0,1191.3,0
1871,12/12/2014,1222.5,116467.0,1227.9,1228.9,1214.8,0
1872,12/11/2014,1225.6,136860.0,1226.2,1233.4,1216.4,0
1873,12/10/2014,1229.4,135569.0,1231.2,1238.9,1225.2,0
1874,12/09/2014,1232.0,228024.0,1203.8,1239.0,1199.5,1
1875,12/08/2014,1194.9,99059.0,1191.2,1209.3,1187.3,1
1876,12/05/2014,1190.4,144926.0,1205.9,1208.5,1186.4,0
1877,12/04/2014,1207.7,111730.0,1209.3,1213.5,1201.1,0
1878,12/03/2014,1208.7,133221.0,1197.6,1215.0,1193.5,1
1879,12/02/2014,1199.4,156062.0,1212.6,1212.6,1191.4,0
1880,12/01/2014,1218.1,327764.0,1159.4,1221.0,1141.7,1
1881,11/28/2014,1175.5,240723.0,1189.8,1199.3,1163.9,0
1882,11/27/2014,1197.5,,1197.5,1197.5,1197.5,0
1883,11/26/2014,1197.5,390.0,1201.6,1198.0,1195.9,0
1884,11/25/2014,1197.8,119619.0,1198.2,1203.0,1190.0,0
1885,11/24/2014,1196.6,69118.0,1200.7,1204.5,1192.8,0
1886,11/21/2014,1197.7,192712.0,1194.0,1207.6,1186.1,1
1887,11/20/2014,1190.9,179855.0,1183.1,1196.6,1176.2,1
1888,11/19/2014,1193.9,259726.0,1196.5,1201.7,1173.9,0
1889,11/18/2014,1197.1,162294.0,1185.6,1204.1,1182.7,1
1890,11/17/2014,1183.5,190706.0,1185.5,1193.6,1180.8,0
1891,11/14/2014,1185.6,283691.0,1161.8,1192.9,1146.0,1
1892,11/13/2014,1161.5,182262.0,1161.1,1167.4,1153.0,1
1893,11/12/2014,1159.1,176818.0,1163.0,1169.4,1156.5,0
1894,11/11/2014,1163.0,177153.0,1151.5,1172.5,1145.5,1
1895,11/10/2014,1159.8,191823.0,1176.8,1177.5,1146.7,0
1896,11/07/2014,1169.8,287074.0,1141.2,1179.0,1130.4,1
1897,11/06/2014,1142.6,156991.0,1140.8,1149.0,1137.2,1
1898,11/05/2014,1145.7,248355.0,1168.4,1169.3,1137.1,0
1899,11/04/2014,1167.7,128618.0,1164.6,1175.0,1163.4,1
1900,11/03/2014,1169.8,123328.0,1171.1,1173.4,1161.0,0
1901,10/31/2014,1171.6,284628.0,1174.2,1202.4,1160.5,0
1902,10/30/2014,1198.6,199565.0,1211.2,1216.5,1195.5,0
1903,10/29/2014,1224.9,125790.0,1227.8,1230.4,1208.2,0
1904,10/28/2014,1229.4,117653.0,1225.8,1235.5,1222.2,1
1905,10/27/2014,1229.3,76013.0,1230.6,1232.1,1225.2,0
1906,10/24/2014,1231.8,87609.0,1233.5,1234.7,1228.7,0
1907,10/23/2014,1229.1,133022.0,1241.7,1244.9,1226.3,0
1908,10/22/2014,1245.5,104839.0,1248.9,1250.2,1240.7,0
1909,10/21/2014,1251.7,143007.0,1246.8,1255.6,1245.7,1
1910,10/20/2014,1244.7,89814.0,1239.1,1249.3,1234.9,1
1911,10/17/2014,1239.0,111015.0,1239.5,1242.1,1232.0,0
1912,10/16/2014,1241.2,175162.0,1242.2,1245.6,1235.2,0
1913,10/15/2014,1244.8,250999.0,1233.3,1250.3,1222.0,1
1914,10/14/2014,1234.3,107239.0,1237.3,1238.6,1231.1,0
1915,10/13/2014,1230.0,117007.0,1224.8,1238.0,1223.6,1
